"","case_id","continuous_treat","binary_treat"
"2225","303095500124",0,0
"2226","303095500130",0,0
"2227","303095500156",0,0
"2228","303095500166",0,0
"2229","303095500169",0,0
"2230","303095500221",0,0
"2231","303095500225",0,0
"2232","303095500258",0,0
"2233","303095500261",0,0
"2234","303095500288",0,0
"2235","303095500309",0,0
"2236","303095500320",0,0
"2237","303115510010",0,0
"2238","303115510029",0,0
"2239","303115510040",0,0
"2240","303115510047",0,0
"2241","303115510074",0,0
"2242","303115510104",0,0
"2243","303115510106",0,0
"2244","303115510109",0,0
"2245","303115510126",0,0
"2246","303115510183",0,0
"2247","303115510186",0,0
"2248","303115510194",0,0
"2249","303115510202",0,0
"2250","303115510203",0,0
"2251","303115510210",0,0
"2252","303115510228",0,0
"2253","303115520005",0,0
"2254","303115520016",0,0
"2255","303115520019",0,0
"2256","303115520041",0,0
"2257","303115520053",0,0
"2258","303115520062",0,0
"2259","303115520089",0,0
"2260","303115520098",0,0
"2261","303115520107",0,0
"2262","303115520117",0,0
"2263","303115520127",0,0
"2264","303115520136",0,0
"2265","303115520165",0,0
"2266","303115520185",0,0
"2267","303115520209",0,0
"2268","303115520247",0,0
"2269","309016650013",0,0
"2270","309016650015",0,0
"2271","309016650041",0,0
"2272","309016650066",0,0
"2273","309016650086",0,0
"2274","309016650165",0,0
"2275","309016650168",0,0
"2276","309016650197",0,0
"2277","309016650213",0,0
"2278","309016650253",0,0
"2279","309016650270",0,0
"2280","309016650289",0,0
"2281","309016650311",0,0
"2282","309016650315",0,0
"2283","309016650319",0,0
"2284","309016650326",0,0
"2285","309016660005",0,0
"2286","309016660018",0,0
"2287","309016660028",0,0
"2288","309016660039",0,0
"2289","309016660049",0,0
"2290","309016660059",0,0
"2291","309016660069",0,0
"2292","309016660079",0,0
"2293","309016660089",0,0
"2294","309016660099",0,0
"2295","309016660109",0,0
"2296","309016660129",0,0
"2297","309016660139",0,0
"2298","309016660149",0,0
"2299","309016660171",0,0
"2300","309016660182",0,0
"2301","309016670037",1,1
"2302","309016670070",1,1
"2303","309016670089",1,1
"2304","309016670105",1,1
"2305","309016670114",1,1
"2306","309016670116",1,1
"2307","309016670117",1,1
"2308","309016670138",1,1
"2309","309016670178",1,1
"2310","309016670180",1,1
"2311","309016670191",1,1
"2312","309016670214",1,1
"2313","309016670220",1,1
"2314","309016670226",1,1
"2315","309016670237",1,1
"2316","309016670258",1,1
"2317","309016680012",0,0
"2318","309016680022",0,0
"2319","309016680084",0,0
"2320","309016680182",0,0
"2321","309016680184",0,0
"2322","309016680209",0,0
"2323","309016680212",0,0
"2324","309016680233",0,0
"2325","309016680235",0,0
"2326","309016680249",0,0
"2327","309016680298",0,0
"2328","309016680311",0,0
"2329","309016680319",0,0
"2330","309016680330",0,0
"2331","309016680349",0,0
"2332","309016680377",0,0
"2333","309016690017",0,0
"2334","309016690044",0,0
"2335","309016690053",0,0
"2336","309016690061",0,0
"2337","309016690071",0,0
"2338","309016690074",0,0
"2339","309016690131",0,0
"2340","309016690152",0,0
"2341","309016690160",0,0
"2342","309016690186",0,0
"2343","309016690204",0,0
"2344","309016690242",0,0
"2345","309016690284",0,0
"2346","309016690286",0,0
"2347","309016690294",0,0
"2348","309016690311",0,0
"2349","309016700008",1,1
"2350","309016700024",1,1
"2351","309016700054",1,1
"2352","309016700069",1,1
"2353","309016700087",1,1
"2354","309016700102",1,1
"2355","309016700117",1,1
"2356","309016700132",1,1
"2357","309016700148",1,1
"2358","309016700164",1,1
"2359","309016700179",1,1
"2360","309016700194",1,1
"2361","309016700209",1,1
"2362","309016700224",1,1
"2363","309016700238",1,1
"2364","309016700239",1,1
"2365","309026710027",1,1
"2366","309026710029",1,1
"2367","309026710059",1,1
"2368","309026710062",1,1
"2369","309026710065",1,1
"2370","309026710087",1,1
"2371","309026710096",1,1
"2372","309026710113",1,1
"2373","309026710140",1,1
"2374","309026710196",1,1
"2375","309026710213",1,1
"2376","309026710224",1,1
"2377","309026710248",1,1
"2378","309026710290",1,1
"2379","309026710304",1,1
"2380","309026710367",1,1
"2381","309026720012",0,0
"2382","309026720022",0,0
"2383","309026720031",0,0
"2384","309026720049",0,0
"2385","309026720051",0,0
"2386","309026720076",0,0
"2387","309026720077",0,0
"2388","309026720086",0,0
"2389","309026720094",0,0
"2390","309026720096",0,0
"2391","309026720103",0,0
"2392","309026720158",0,0
"2393","309026720187",0,0
"2394","309026720192",0,0
"2395","309026720193",0,0
"2396","309026720194",0,0
"2397","309026730026",4,1
"2398","309026730029",4,1
"2399","309026730039",4,1
"2400","309026730045",4,1
"2401","309026730059",4,1
"2402","309026730078",4,1
"2403","309026730098",4,1
"2404","309026730113",4,1
"2405","309026730120",4,1
"2406","309026730170",4,1
"2407","309026730210",4,1
"2408","309026730222",4,1
"2409","309026730239",4,1
"2410","309026730266",4,1
"2411","309026730275",4,1
"2412","309026730280",4,1
"2413","309036740014",3,1
"2414","309036740029",3,1
"2415","309036740071",3,1
"2416","309036740075",3,1
"2417","309036740096",3,1
"2418","309036740097",3,1
"2419","309036740101",3,1
"2420","309036740121",3,1
"2421","309036740145",3,1
"2422","309036740146",3,1
"2423","309036740152",3,1
"2424","309036740155",3,1
"2425","309036740163",3,1
"2426","309036740187",3,1
"2427","309036740194",3,1
"2428","309036740203",3,1
"2429","309036750008",2,1
"2430","309036750022",2,1
"2431","309036750036",2,1
"2432","309036750051",2,1
"2433","309036750065",2,1
"2434","309036750080",2,1
"2435","309036750108",2,1
"2436","309036750122",2,1
"2437","309036750136",2,1
"2438","309036750150",2,1
"2439","309036750164",2,1
"2440","309036750178",2,1
"2441","309036750206",2,1
"2442","309036750234",2,1
"2443","309036750249",2,1
"2444","309036750263",2,1
"2445","309046760037",5,1
"2446","309046760120",5,1
"2447","309046760141",5,1
"2448","309046760164",5,1
"2449","309046760172",5,1
"2450","309046760195",5,1
"2451","309046760263",5,1
"2452","309046760269",5,1
"2453","309046760319",5,1
"2454","309046760331",5,1
"2455","309046760361",5,1
"2456","309046760370",5,1
"2457","309046760379",5,1
"2458","309046760407",5,1
"2459","309046760412",5,1
"2460","309046760417",5,1
"2461","309046770005",5,1
"2462","309046770011",5,1
"2463","309046770017",5,1
"2464","309046770024",5,1
"2465","309046770030",5,1
"2466","309046770036",5,1
"2467","309046770043",5,1
"2468","309046770049",5,1
"2469","309046770055",5,1
"2470","309046770061",5,1
"2471","309046770067",5,1
"2472","309046770073",5,1
"2473","309046770079",5,1
"2474","309046770085",5,1
"2475","309046770091",5,1
"2476","309046770097",5,1
"2477","309056780064",6,1
"2478","309056780081",6,1
"2479","309056780082",6,1
"2480","309056780106",6,1
"2481","309056780109",6,1
"2482","309056780134",6,1
"2483","309056780141",6,1
"2484","309056780169",6,1
"2485","309056780187",6,1
"2486","309056780192",6,1
"2487","309056780194",6,1
"2488","309056780212",6,1
"2489","309056780213",6,1
"2490","309056780214",6,1
"2491","309056780225",6,1
"2492","309056780236",6,1
"2493","309056790005",7,1
"2494","309056790019",7,1
"2495","309056790031",7,1
"2496","309056790043",7,1
"2497","309056790055",7,1
"2498","309056790068",7,1
"2499","309056790092",7,1
"2500","309056790105",7,1
"2501","309056790117",7,1
"2502","309056790153",7,1
"2503","309056790165",7,1
"2504","309056790191",7,1
"2505","309056790203",7,1
"2506","309056790215",7,1
"2507","309056790227",7,1
"2508","309056790252",7,1
"2509","309056800020",0,0
"2510","309056800025",0,0
"2511","309056800069",0,0
"2512","309056800094",0,0
"2513","309056800098",0,0
"2514","309056800114",0,0
"2515","309056800123",0,0
"2516","309056800136",0,0
"2517","309056800148",0,0
"2518","309056800158",0,0
"2519","309056800180",0,0
"2520","309056800209",0,0
"2521","309056800211",0,0
"2522","309056800252",0,0
"2523","309056800278",0,0
"2524","309056800284",0,0
"2525","309056810005",4,1
"2526","309056810020",4,1
"2527","309056810032",4,1
"2528","309056810044",4,1
"2529","309056810056",4,1
"2530","309056810068",4,1
"2531","309056810080",4,1
"2532","309056810092",4,1
"2533","309056810105",4,1
"2534","309056810117",4,1
"2535","309056810129",4,1
"2536","309056810141",4,1
"2537","309056810153",4,1
"2538","309056810165",4,1
"2539","309056810177",4,1
"2540","309056810189",4,1
"2541","309056820004",1,1
"2542","309056820019",1,1
"2543","309056820021",1,1
"2544","309056820095",1,1
"2545","309056820108",1,1
"2546","309056820116",1,1
"2547","309056820120",1,1
"2548","309056820129",1,1
"2549","309056820131",1,1
"2550","309056820137",1,1
"2551","309056820146",1,1
"2552","309056820159",1,1
"2553","309056820222",1,1
"2554","309056820250",1,1
"2555","309056820253",1,1
"2556","309056820256",1,1
"2557","309066830002",1,1
"2558","309066830014",1,1
"2559","309066830039",1,1
"2560","309066830040",1,1
"2561","309066830043",1,1
"2562","309066830050",1,1
"2563","309066830053",1,1
"2564","309066830056",1,1
"2565","309066830065",1,1
"2566","309066830080",1,1
"2567","309066830082",1,1
"2568","309066830084",1,1
"2569","309066830094",1,1
"2570","309066830105",1,1
"2571","309066830127",1,1
"2572","309066830167",1,1
"2573","309066840008",1,1
"2574","309066840011",1,1
"2575","309066840048",1,1
"2576","309066840072",1,1
"2577","309066840126",1,1
"2578","309066840155",1,1
"2579","309066840191",1,1
"2580","309066840192",1,1
"2581","309066840203",1,1
"2582","309066840215",1,1
"2583","309066840242",1,1
"2584","309066840243",1,1
"2585","309066840297",1,1
"2586","309066840310",1,1
"2587","309066840314",1,1
"2588","309066840328",1,1
"2589","309066850015",0,0
"2590","309066850016",0,0
"2591","309066850065",0,0
"2592","309066850213",0,0
"2593","309066850230",0,0
"2594","309066850269",0,0
"2595","309066850318",0,0
"2596","309066850328",0,0
"2597","309066850343",0,0
"2598","309066850351",0,0
"2599","309066850367",0,0
"2600","309066850374",0,0
"2601","309066850376",0,0
"2602","309066850378",0,0
"2603","309066850417",0,0
"2604","309066850460",0,0
"2605","309066860005",0,0
"2606","309066860024",0,0
"2607","309066860032",0,0
"2608","309066860047",0,0
"2609","309066860069",0,0
"2610","309066860077",0,0
"2611","309066860085",0,0
"2612","309066860094",0,0
"2613","309066860102",0,0
"2614","309066860110",0,0
"2615","309066860118",0,0
"2616","309066860126",0,0
"2617","309066860134",0,0
"2618","309066860168",0,0
"2619","309066860177",0,0
"2620","309066860211",0,0
"2621","310016870014",0,0
"2622","310016870015",0,0
"2623","310016870032",0,0
"2624","310016870049",0,0
"2625","310016870051",0,0
"2626","310016870059",0,0
"2627","310016870063",0,0
"2628","310016870074",0,0
"2629","310016870080",0,0
"2630","310016870084",0,0
"2631","310016870105",0,0
"2632","310016870118",0,0
"2633","310016870138",0,0
"2634","310016870164",0,0
"2635","310016870169",0,0
"2636","310016870175",0,0
"2637","310016880007",0,0
"2638","310016880022",0,0
"2639","310016880037",0,0
"2640","310016880052",0,0
"2641","310016880067",0,0
"2642","310016880081",0,0
"2643","310016880096",0,0
"2644","310016880109",0,0
"2645","310016880124",0,0
"2646","310016880136",0,0
"2647","310016880148",0,0
"2648","310016880160",0,0
"2649","310016880172",0,0
"2650","310016880184",0,0
"2651","310016880196",0,0
"2652","310016880208",0,0
"2653","310016890001",0,0
"2654","310016890027",0,0
"2655","310016890032",0,0
"2656","310016890070",0,0
"2657","310016890086",0,0
"2658","310016890147",0,0
"2659","310016890148",0,0
"2660","310016890150",0,0
"2661","310016890155",0,0
"2662","310016890162",0,0
"2663","310016890172",0,0
"2664","310016890214",0,0
"2665","310016890221",0,0
"2666","310016890234",0,0
"2667","310016890237",0,0
"2668","310016890238",0,0
"2669","310016900018",1,1
"2670","310016900023",1,1
"2671","310016900040",1,1
"2672","310016900050",1,1
"2673","310016900062",1,1
"2674","310016900069",1,1
"2675","310016900127",1,1
"2676","310016900132",1,1
"2677","310016900134",1,1
"2678","310016900156",1,1
"2679","310016900182",1,1
"2680","310016900190",1,1
"2681","310016900203",1,1
"2682","310016900204",1,1
"2683","310016900232",1,1
"2684","310016900237",1,1
"2685","310016910014",0,0
"2686","310016910017",0,0
"2687","310016910052",0,0
"2688","310016910060",0,0
"2689","310016910066",0,0
"2690","310016910067",0,0
"2691","310016910069",0,0
"2692","310016910095",0,0
"2693","310016910114",0,0
"2694","310016910118",0,0
"2695","310016910143",0,0
"2696","310016910155",0,0
"2697","310016910183",0,0
"2698","310016910285",0,0
"2699","310016910329",0,0
"2700","310016910330",0,0
"2701","310016920005",1,1
"2702","310016920017",1,1
"2703","310016920027",1,1
"2704","310016920038",1,1
"2705","310016920048",1,1
"2706","310016920058",1,1
"2707","310016920069",1,1
"2708","310016920079",1,1
"2709","310016920089",1,1
"2710","310016920099",1,1
"2711","310016920109",1,1
"2712","310016920119",1,1
"2713","310016920130",1,1
"2714","310016920140",1,1
"2715","310016920150",1,1
"2716","310016920160",1,1
"2717","310026930029",0,0
"2718","310026930048",0,0
"2719","310026930073",0,0
"2720","310026930084",0,0
"2721","310026930112",0,0
"2722","310026930127",0,0
"2723","310026930130",0,0
"2724","310026930135",0,0
"2725","310026930181",0,0
"2726","310026930241",0,0
"2727","310026930249",0,0
"2728","310026930256",0,0
"2729","310026930257",0,0
"2730","310026930267",0,0
"2731","310026930289",0,0
"2732","310026930318",0,0
"2733","310026940010",4,1
"2734","310026940017",4,1
"2735","310026940035",4,1
"2736","310026940063",4,1
"2737","310026940067",4,1
"2738","310026940079",4,1
"2739","310026940153",4,1
"2740","310026940156",4,1
"2741","310026940161",4,1
"2742","310026940175",4,1
"2743","310026940199",4,1
"2744","310026940210",4,1
"2745","310026940218",4,1
"2746","310026940297",4,1
"2747","310026940301",4,1
"2748","310026940305",4,1
"2749","310026950075",4,1
"2750","310026950103",4,1
"2751","310026950111",4,1
"2752","310026950195",4,1
"2753","310026950216",4,1
"2754","310026950264",4,1
"2755","310026950328",4,1
"2756","310026950410",4,1
"2757","310026950457",4,1
"2758","310026950512",4,1
"2759","310026950581",4,1
"2760","310026950606",4,1
"2761","310026950610",4,1
"2762","310026950626",4,1
"2763","310026950629",4,1
"2764","310026950923",4,1
"2765","310036960012",0,0
"2766","310036960018",0,0
"2767","310036960034",0,0
"2768","310036960047",0,0
"2769","310036960059",0,0
"2770","310036960095",0,0
"2771","310036960182",0,0
"2772","310036960237",0,0
"2773","310036960239",0,0
"2774","310036960242",0,0
"2775","310036960244",0,0
"2776","310036960255",0,0
"2777","310036960274",0,0
"2778","310036960294",0,0
"2779","310036960299",0,0
"2780","310036960304",0,0
"2781","310036970001",0,0
"2782","310036970012",0,0
"2783","310036970047",0,0
"2784","310036970059",0,0
"2785","310036970084",0,0
"2786","310036970123",0,0
"2787","310036970130",0,0
"2788","310036970171",0,0
"2789","310036970172",0,0
"2790","310036970173",0,0
"2791","310036970174",0,0
"2792","310036970185",0,0
"2793","310036970191",0,0
"2794","310036970192",0,0
"2795","310036970200",0,0
"2796","310036970202",0,0
"2797","310036980061",0,0
"2798","310036980085",0,0
"2799","310036980089",0,0
"2800","310036980101",0,0
"2801","310036980183",0,0
"2802","310036980191",0,0
"2803","310036980226",0,0
"2804","310036980232",0,0
"2805","310036980237",0,0
"2806","310036980241",0,0
"2807","310036980262",0,0
"2808","310036980309",0,0
"2809","310036980311",0,0
"2810","310036980312",0,0
"2811","310036980321",0,0
"2812","310036980328",0,0
"2813","310046990006",3,1
"2814","310046990020",3,1
"2815","310046990033",3,1
"2816","310046990047",3,1
"2817","310046990059",3,1
"2818","310046990072",3,1
"2819","310046990084",3,1
"2820","310046990096",3,1
"2821","310046990108",3,1
"2822","310046990120",3,1
"2823","310046990134",3,1
"2824","310046990146",3,1
"2825","310046990158",3,1
"2826","310046990170",3,1
"2827","310046990183",3,1
"2828","310046990195",3,1
"2829","310057000019",2,1
"2830","310057000071",2,1
"2831","310057000091",2,1
"2832","310057000103",2,1
"2833","310057000104",2,1
"2834","310057000117",2,1
"2835","310057000132",2,1
"2836","310057000157",2,1
"2837","310057000164",2,1
"2838","310057000169",2,1
"2839","310057000200",2,1
"2840","310057000204",2,1
"2841","310057000212",2,1
"2842","310057000213",2,1
"2843","310057000225",2,1
"2844","310057000244",2,1
"2845","310057010035",1,1
"2846","310057010037",1,1
"2847","310057010063",1,1
"2848","310057010066",1,1
"2849","310057010071",1,1
"2850","310057010096",1,1
"2851","310057010108",1,1
"2852","310057010126",1,1
"2853","310057010129",1,1
"2854","310057010136",1,1
"2855","310057010173",1,1
"2856","310057010175",1,1
"2857","310057010194",1,1
"2858","310057010213",1,1
"2859","310057010234",1,1
"2860","310057010276",1,1
"2861","310067020022",0,0
"2862","310067020043",0,0
"2863","310067020044",0,0
"2864","310067020056",0,0
"2865","310067020062",0,0
"2866","310067020112",0,0
"2867","310067020117",0,0
"2868","310067020119",0,0
"2869","310067020130",0,0
"2870","310067020131",0,0
"2871","310067020137",0,0
"2872","310067020151",0,0
"2873","310067020158",0,0
"2874","310067020160",0,0
"2875","310067020169",0,0
"2876","310067020188",0,0
"2877","310077030008",0,0
"2878","310077030022",0,0
"2879","310077030036",0,0
"2880","310077030050",0,0
"2881","310077030064",0,0
"2882","310077030078",0,0
"2883","310077030092",0,0
"2884","310077030106",0,0
"2885","310077030120",0,0
"2886","310077030134",0,0
"2887","310077030148",0,0
"2888","310077030162",0,0
"2889","310077030179",0,0
"2890","310077030194",0,0
"2891","310077030209",0,0
"2892","310077030223",0,0
"2893","310077040084",0,0
"2894","310077040203",0,0
"2895","310077040249",0,0
"2896","310077040251",0,0
"2897","310077040253",0,0
"2898","310077040309",0,0
"2899","310077040359",0,0
"2900","310077040373",0,0
"2901","310077040407",0,0
"2902","310077040460",0,0
"2903","310077040490",0,0
"2904","310077040491",0,0
"2905","310077040508",0,0
"2906","310077040528",0,0
"2907","310077040540",0,0
"2908","310077040579",0,0
"2909","310077050089",1,1
"2910","310077050098",1,1
"2911","310077050107",1,1
"2912","310077050123",1,1
"2913","310077050147",1,1
"2914","310077050158",1,1
"2915","310077050169",1,1
"2916","310077050194",1,1
"2917","310077050197",1,1
"2918","310077050202",1,1
"2919","310077050206",1,1
"2920","310077050216",1,1
"2921","310077050270",1,1
"2922","310077050295",1,1
"2923","310077050326",1,1
"2924","310077050341",1,1
"2925","310087060005",0,0
"2926","310087060019",0,0
"2927","310087060024",0,0
"2928","310087060036",0,0
"2929","310087060082",0,0
"2930","310087060097",0,0
"2931","310087060128",0,0
"2932","310087060135",0,0
"2933","310087060164",0,0
"2934","310087060197",0,0
"2935","310087060202",0,0
"2936","310087060204",0,0
"2937","310087060211",0,0
"2938","310087060229",0,0
"2939","310087060237",0,0
"2940","310087060241",0,0
"2941","310107070043",0,0
"2942","310107070062",0,0
"2943","310107070107",0,0
"2944","310107070134",0,0
"2945","310107070150",0,0
"2946","310107070153",0,0
"2947","310107070154",0,0
"2948","310107070166",0,0
"2949","310107070215",0,0
"2950","310107070245",0,0
"2951","310107070290",0,0
"2952","310107070301",0,0
"2953","310107070311",0,0
"2954","310107070335",0,0
"2955","310107070336",0,0
"2956","310107070362",0,0
"2957","310207080082",2,1
"2958","310207080086",2,1
"2959","310207080088",2,1
"2960","310207080107",2,1
"2961","310207080112",2,1
"2962","310207080146",2,1
"2963","310207080151",2,1
"2964","310207080188",2,1
"2965","310207080193",2,1
"2966","310207080196",2,1
"2967","310207080216",2,1
"2968","310207080227",2,1
"2969","310207080259",2,1
"2970","310207080261",2,1
"2971","310207080269",2,1
"2972","310207080287",2,1
"2973","311017090029",0,0
"2974","311017090033",0,0
"2975","311017090040",0,0
"2976","311017090042",0,0
"2977","311017090083",0,0
"2978","311017090143",0,0
"2979","311017090152",0,0
"2980","311017090155",0,0
"2981","311017090172",0,0
"2982","311017090185",0,0
"2983","311017090191",0,0
"2984","311017090195",0,0
"2985","311017090201",0,0
"2986","311017090214",0,0
"2987","311017090250",0,0
"2988","311017090251",0,0
"2989","311017100145",4,1
"2990","311017100160",4,1
"2991","311017100212",4,1
"2992","311017100271",4,1
"2993","311017100403",4,1
"2994","311017100414",4,1
"2995","311017100451",4,1
"2996","311017100464",4,1
"2997","311017100502",4,1
"2998","311017100503",4,1
"2999","311017100504",4,1
"3000","311017100588",4,1
"3001","311017100673",4,1
"3002","311017100677",4,1
"3003","311017100698",4,1
"3004","311017100779",4,1
"3005","311027110005",0,0
"3006","311027110055",0,0
"3007","311027110067",0,0
"3008","311027110069",0,0
"3009","311027110113",0,0
"3010","311027110144",0,0
"3011","311027110154",0,0
"3012","311027110162",0,0
"3013","311027110216",0,0
"3014","311027110224",0,0
"3015","311027110265",0,0
"3016","311027110299",0,0
"3017","311027110350",0,0
"3018","311027110368",0,0
"3019","311027110372",0,0
"3020","311027110389",0,0
"3021","311047120022",2,1
"3022","311047120028",2,1
"3023","311047120029",2,1
"3024","311047120036",2,1
"3025","311047120041",2,1
"3026","311047120084",2,1
"3027","311047120122",2,1
"3028","311047120134",2,1
"3029","311047120139",2,1
"3030","311047120154",2,1
"3031","311047120161",2,1
"3032","311047120177",2,1
"3033","311047120184",2,1
"3034","311047120195",2,1
"3035","311047120220",2,1
"3036","311047120228",2,1
"3037","311047130005",4,1
"3038","311047130019",4,1
"3039","311047130031",4,1
"3040","311047130043",4,1
"3041","311047130055",4,1
"3042","311047130067",4,1
"3043","311047130079",4,1
"3044","311047130091",4,1
"3045","311047130103",4,1
"3046","311047130116",4,1
"3047","311047130129",4,1
"3048","311047130141",4,1
"3049","311047130153",4,1
"3050","311047130166",4,1
"3051","311047130178",4,1
"3052","311047130251",4,1
"3053","311047140001",1,1
"3054","311047140009",1,1
"3055","311047140011",1,1
"3056","311047140021",1,1
"3057","311047140038",1,1
"3058","311047140047",1,1
"3059","311047140053",1,1
"3060","311047140088",1,1
"3061","311047140092",1,1
"3062","311047140094",1,1
"3063","311047140095",1,1
"3064","311047140096",1,1
"3065","311047140112",1,1
"3066","311047140114",1,1
"3067","311047140117",1,1
"3068","311047140125",1,1
"3069","311047150001",6,1
"3070","311047150017",6,1
"3071","311047150040",6,1
"3072","311047150107",6,1
"3073","311047150138",6,1
"3074","311047150179",6,1
"3075","311047150188",6,1
"3076","311047150196",6,1
"3077","311047150240",6,1
"3078","311047150242",6,1
"3079","311047150323",6,1
"3080","311047150360",6,1
"3081","311047150368",6,1
"3082","311047150369",6,1
"3083","311047150399",6,1
"3084","311047150407",6,1
"3085","311047160023",5,1
"3086","311047160026",5,1
"3087","311047160028",5,1
"3088","311047160109",5,1
"3089","311047160123",5,1
"3090","311047160129",5,1
"3091","311047160153",5,1
"3092","311047160163",5,1
"3093","311047160199",5,1
"3094","311047160232",5,1
"3095","311047160263",5,1
"3096","311047160289",5,1
"3097","311047160300",5,1
"3098","311047160308",5,1
"3099","311047160311",5,1
"3100","311047160320",5,1
"3101","311057170049",0,0
"3102","311057170065",0,0
"3103","311057170084",0,0
"3104","311057170100",0,0
"3105","311057170101",0,0
"3106","311057170200",0,0
"3107","311057170203",0,0
"3108","311057170221",0,0
"3109","311057170225",0,0
"3110","311057170228",0,0
"3111","311057170260",0,0
"3112","311057170308",0,0
"3113","311057170319",0,0
"3114","311057170325",0,0
"3115","311057170329",0,0
"3116","311057170350",0,0
"3117","311057180013",0,0
"3118","311057180040",0,0
"3119","311057180090",0,0
"3120","311057180104",0,0
"3121","311057180106",0,0
"3122","311057180109",0,0
"3123","311057180111",0,0
"3124","311057180130",0,0
"3125","311057180136",0,0
"3126","311057180145",0,0
"3127","311057180149",0,0
"3128","311057180159",0,0
"3129","311057180254",0,0
"3130","311057180255",0,0
"3131","311057180378",0,0
"3132","311057180379",0,0
"3133","311057190003",1,1
"3134","311057190007",1,1
"3135","311057190013",1,1
"3136","311057190033",1,1
"3137","311057190104",1,1
"3138","311057190121",1,1
"3139","311057190131",1,1
"3140","311057190139",1,1
"3141","311057190154",1,1
"3142","311057190202",1,1
"3143","311057190229",1,1
"3144","311057190239",1,1
"3145","311057190256",1,1
"3146","311057190271",1,1
"3147","311057190289",1,1
"3148","311057190304",1,1
"3149","311067200026",0,0
"3150","311067200043",0,0
"3151","311067200060",0,0
"3152","311067200078",0,0
"3153","311067200096",0,0
"3154","311067200115",0,0
"3155","311067200132",0,0
"3156","311067200149",0,0
"3157","311067200166",0,0
"3158","311067200184",0,0
"3159","311067200201",0,0
"3160","311067200218",0,0
"3161","311067200237",0,0
"3162","311067200271",0,0
"3163","311067200288",0,0
"3164","311067200305",0,0
"3165","311067210006",0,0
"3166","311067210082",0,0
"3167","311067210109",0,0
"3168","311067210114",0,0
"3169","311067210115",0,0
"3170","311067210158",0,0
"3171","311067210176",0,0
"3172","311067210178",0,0
"3173","311067210188",0,0
"3174","311067210200",0,0
"3175","311067210222",0,0
"3176","311067210260",0,0
"3177","311067210270",0,0
"3178","311067210306",0,0
"3179","311067210331",0,0
"3180","311067210371",0,0
"3181","311077220004",4,1
"3182","311077220024",4,1
"3183","311077220037",4,1
"3184","311077220042",4,1
"3185","311077220044",4,1
"3186","311077220045",4,1
"3187","311077220068",4,1
"3188","311077220073",4,1
"3189","311077220074",4,1
"3190","311077220102",4,1
"3191","311077220134",4,1
"3192","311077220157",4,1
"3193","311077220213",4,1
"3194","311077220229",4,1
"3195","311077220238",4,1
"3196","311077220263",4,1
"3197","311077230047",0,0
"3198","311077230052",0,0
"3199","311077230059",0,0
"3200","311077230084",0,0
"3201","311077230086",0,0
"3202","311077230152",0,0
"3203","311077230173",0,0
"3204","311077230174",0,0
"3205","311077230209",0,0
"3206","311077230238",0,0
"3207","311077230259",0,0
"3208","311077230261",0,0
"3209","311077230270",0,0
"3210","311077230291",0,0
"3211","311077230341",0,0
"3212","311077230342",0,0
"3213","311077240008",1,1
"3214","311077240021",1,1
"3215","311077240047",1,1
"3216","311077240060",1,1
"3217","311077240074",1,1
"3218","311077240090",1,1
"3219","311077240103",1,1
"3220","311077240117",1,1
"3221","311077240131",1,1
"3222","311077240144",1,1
"3223","311077240157",1,1
"3224","311077240171",1,1
"3225","311077240186",1,1
"3226","311077240199",1,1
"3227","311077240212",1,1
"3228","311077240225",1,1
"3229","311077250034",4,1
"3230","311077250038",4,1
"3231","311077250061",4,1
"3232","311077250089",4,1
"3233","311077250093",4,1
"3234","311077250099",4,1
"3235","311077250147",4,1
"3236","311077250201",4,1
"3237","311077250268",4,1
"3238","311077250269",4,1
"3239","311077250280",4,1
"3240","311077250386",4,1
"3241","311077250401",4,1
"3242","311077250479",4,1
"3243","311077250512",4,1
"3244","311077250531",4,1
"3245","311087260016",1,1
"3246","311087260017",1,1
"3247","311087260027",1,1
"3248","311087260030",1,1
"3249","311087260078",1,1
"3250","311087260087",1,1
"3251","311087260107",1,1
"3252","311087260123",1,1
"3253","311087260152",1,1
"3254","311087260196",1,1
"3255","311087260207",1,1
"3256","311087260208",1,1
"3257","311087260246",1,1
"3258","311087260284",1,1
"3259","311087260287",1,1
"3260","311087260311",1,1
"3261","311097270021",0,0
"3262","311097270031",0,0
"3263","311097270038",0,0
"3264","311097270053",0,0
"3265","311097270079",0,0
"3266","311097270117",0,0
"3267","311097270128",0,0
"3268","311097270133",0,0
"3269","311097270143",0,0
"3270","311097270160",0,0
"3271","311097270163",0,0
"3272","311097270171",0,0
"3273","311097270187",0,0
"3274","311097270192",0,0
"3275","311097270215",0,0
"3276","311097270244",0,0
"3277","311107280005",0,0
"3278","311107280010",0,0
"3279","311107280015",0,0
"3280","311107280020",0,0
"3281","311107280025",0,0
"3282","311107280030",0,0
"3283","311107280035",0,0
"3284","311107280040",0,0
"3285","311107280045",0,0
"3286","311107280051",0,0
"3287","311107280056",0,0
"3288","311107280061",0,0
"3289","311107280066",0,0
"3290","311107280071",0,0
"3291","311107280076",0,0
"3292","311107280081",0,0
"3293","311207290065",1,1
"3294","311207290087",1,1
"3295","311207290113",1,1
"3296","311207290204",1,1
"3297","311207290238",1,1
"3298","311207290251",1,1
"3299","311207290252",1,1
