"","case_id","continuous_treat","binary_treat","religion","days_ate","withdraw_school","ill_2wks","agri_hours_worked","cereal_consump","roots_consump","nuts_consump","vegetables_consump","meatfish_consump","fruit_consump","milk_consump","fats_consump","sugar_consump","spices_consump","cant_feed_fam","own_nonagri_business","perception_food","perception_housing","perception_clothing","perception_healthcare","floods","real_annual_consump","health_consump","drugs_consump","outpatient_consump","hospitalization_consump","lat","lon","dist_road","dist_popcenter","wetness_index","annual_mean_temp","annual_precipitation","year2020","urban","district","sdate","smonth","syear"
"1064","310062840277",3,1,"christianity",7,0,1,12,7,0,4,7,4,0,0,4,0,7,1,0,1,2,1,1,0,57929.8984375,407.949798583984,407.949798583984,0,0,-16.051700592041,34.8112983703613,0.189999997615814,31.3600006103516,13,259,800,0,"rural","Chikwawa",19,12,2010
"1065","310062840302",3,1,"christianity",7,0,0,78,7,6,5,7,4,2,0,3,7,7,1,0,1,1,1,1,0,124299.1640625,0,0,0,0,-16.051700592041,34.8112983703613,0.0900000035762787,31.3700008392334,13,259,800,0,"rural","Chikwawa",19,12,2010
"1066","310062840327",3,1,"christianity",7,0,0,0,7,2,2,7,2,7,0,2,0,7,1,0,1,1,1,1,0,43969.6640625,0,0,0,0,-16.051700592041,34.8112983703613,0.0599999986588955,31.3999996185303,12,259,800,0,"rural","Chikwawa",19,12,2010
"1067","310062840352",3,1,"christianity",7,0,0,40,7,0,5,7,6,6,7,7,7,7,1,1,2,2,2,2,0,461069.5625,0,0,0,0,-16.051700592041,34.8112983703613,0.0299999993294477,31.3999996185303,14,259,793,0,"rural","Chikwawa",19,12,2010
"1068","310062840402",3,1,"christianity",6,0,0,45,6,0,0,6,0,0,0,0,0,6,1,0,1,1,1,1,0,46841.00390625,0,0,0,0,-16.051700592041,34.8112983703613,0.159999996423721,31.5900001525879,13,259,793,0,"rural","Chikwawa",19,12,2010
"1069","310062840427",3,1,"christianity",7,0,0,21,7,0,2,5,3,6,0,0,0,7,1,0,1,1,1,1,0,41617.15234375,271.966522216797,271.966522216797,0,0,-16.051700592041,34.8112983703613,0.0799999982118607,31.5400009155273,13,259,793,0,"rural","Chikwawa",19,12,2010
"1070","310062840453",3,1,"christianity",7,0,1,28,7,0,2,4,3,2,0,0,0,7,1,0,1,1,1,1,0,80748.2890625,271.966522216797,271.966522216797,0,0,-16.051700592041,34.8112983703613,0.119999997317791,31.4400005340576,12,259,800,0,"rural","Chikwawa",19,12,2010
"1071","310062840503",3,1,"christianity",6,0,0,24,6,2,2,1,2,1,0,0,0,6,1,0,1,1,1,1,0,79577.75,0,0,0,0,-16.051700592041,34.8112983703613,0.150000005960464,31.6200008392334,13,259,793,0,"rural","Chikwawa",19,12,2010
"1072","310065560120",0,0,"christianity",7,0,1,0,7,2,2,7,0,0,0,0,0,7,1,0,1,1,1,1,0,55491.125,302.677520751953,302.677520751953,0,0,-15.8247995376587,34.8375015258789,14.6000003814697,17.9400005340576,12,242,909,0,"rural","Chikwawa",6,6,2010
"1073","310065560154",0,0,"christianity",7,0,1,0,7,2,1,4,0,0,0,0,0,7,1,0,1,1,1,1,0,78459.765625,529.685668945312,529.685668945312,0,0,-15.8247995376587,34.8375015258789,14.9300003051758,18.1399993896484,13,242,909,0,"rural","Chikwawa",6,6,2010
"1074","310065560157",0,0,"christianity",7,1,0,13,7,3,1,2,3,1,0,0,0,7,1,0,1,1,1,1,0,181487.34375,756.693786621094,756.693786621094,0,0,-15.8247995376587,34.8375015258789,14.9200000762939,18.1100006103516,13,242,909,0,"rural","Chikwawa",7,6,2010
"1075","310065560166",0,0,"christianity",7,0,0,30,7,5,5,5,4,0,0,5,7,7,1,0,1,2,1,1,1,161373.015625,0,0,0,0,-15.8247995376587,34.8375015258789,15.1300001144409,18.1599998474121,12,242,909,0,"rural","Chikwawa",6,6,2010
"1076","310065560168",0,0,"christianity",7,0,1,0,7,2,0,4,2,1,0,3,7,7,0,0,2,1,2,2,0,208495.53125,4161.81591796875,4161.81591796875,0,0,-15.8247995376587,34.8375015258789,15.1000003814697,18.3299999237061,13,242,909,0,"rural","Chikwawa",7,6,2010
"1077","310065560199",0,0,"christianity",7,0,1,15,7,7,2,7,0,0,0,0,1,7,1,0,1,2,1,1,0,52408.37890625,0,0,0,0,-15.8247995376587,34.8375015258789,15.9200000762939,16.9400005340576,17,240,923,0,"rural","Chikwawa",8,6,2010
"1078","310065560216",0,0,"christianity",7,0,0,30,7,6,6,6,0,0,0,0,0,7,1,0,2,2,2,2,0,74062.21875,0,0,0,0,-15.8247995376587,34.8375015258789,15.2600002288818,16.4300003051758,12,240,923,0,"rural","Chikwawa",8,6,2010
"1079","310065560246",0,0,"christianity",7,0,0,10,7,3,4,3,1,0,0,0,0,7,1,0,1,1,1,1,0,88607.3203125,605.355041503906,605.355041503906,0,0,-15.8247995376587,34.8375015258789,14.2299995422363,19.4099998474121,13,242,908,0,"rural","Chikwawa",4,6,2010
"1080","310065560257",0,0,"christianity",7,0,1,7,6,2,2,6,0,0,0,0,0,6,1,0,1,2,1,1,0,33319.4296875,0,0,0,0,-15.8247995376587,34.8375015258789,13.9099998474121,18.8099994659424,12,240,916,0,"rural","Chikwawa",4,6,2010
"1081","310065560261",0,0,"christianity",7,0,0,0,7,0,0,7,0,2,0,0,0,7,1,0,1,1,1,1,0,55878.92578125,0,0,0,0,-15.8247995376587,34.8375015258789,13.960000038147,18.5100002288818,13,241,912,0,"rural","Chikwawa",4,6,2010
"1082","310065560288",0,0,"christianity",7,0,0,0,7,0,3,7,0,0,0,0,0,7,1,0,1,2,1,1,0,35925.49609375,0,0,0,0,-15.8247995376587,34.8375015258789,15,17.7399997711182,13,241,911,0,"rural","Chikwawa",4,6,2010
"1083","310065560292",0,0,"christianity",7,0,0,36,7,3,2,7,2,1,0,6,6,7,1,0,1,1,1,1,0,200069.84375,0,0,0,0,-15.8247995376587,34.8375015258789,15.0200004577637,17.7099990844727,13,241,911,0,"rural","Chikwawa",7,6,2010
"1084","310065560328",0,0,"christianity",7,0,1,0,7,5,2,3,0,0,0,0,0,7,1,0,1,1,1,1,0,123736.203125,1513.38757324219,1513.38757324219,0,0,-15.8247995376587,34.8375015258789,16.0200004577637,17.2999992370605,13,240,920,0,"rural","Chikwawa",8,6,2010
"1085","310065560344",0,0,"christianity",7,0,1,0,7,2,0,7,3,1,0,2,7,7,0,0,1,1,1,1,0,225244.0625,4691.50146484375,4691.50146484375,0,0,-15.8247995376587,34.8375015258789,14.6300001144409,17.2900009155273,13,240,920,0,"rural","Chikwawa",6,6,2010
"1086","310065560370",0,0,"christianity",7,0,0,15,7,4,4,4,4,0,0,3,7,7,1,0,1,2,1,1,0,185931.34375,0,0,0,0,-15.8247995376587,34.8375015258789,14.5,18.1100006103516,18,242,909,0,"rural","Chikwawa",7,6,2010
"1087","310065560417",0,0,"christianity",7,0,0,0,7,0,0,4,0,0,0,0,0,7,1,0,1,1,1,1,0,53154.828125,0,0,0,0,-15.8247995376587,34.8375015258789,16.0200004577637,17.1700000762939,13,240,923,0,"rural","Chikwawa",8,6,2010
"1088","310073350006",0,0,"christianity",7,0,1,0,7,7,0,7,0,1,0,0,3,7,1,0,1,1,1,1,0,67333.5390625,3238.43408203125,3238.43408203125,0,0,-16.3024005889893,35.0298004150391,15.5799999237061,56.5200004577637,14,261,826,0,"rural","Chikwawa",19,4,2010
"1089","310073350029",0,0,"christianity",7,0,1,0,7,2,2,7,0,0,0,0,0,7,1,0,1,1,1,1,0,50735.46875,616.844604492188,616.844604492188,0,0,-16.3024005889893,35.0298004150391,15.7799997329712,56.5,15,261,826,0,"rural","Chikwawa",18,4,2010
"1090","310073350074",0,0,"traditional",7,0,0,70,7,2,5,7,1,2,0,1,1,7,1,0,2,2,2,2,0,53570.578125,0,0,0,0,-16.3024005889893,35.0298004150391,15.8299999237061,56.2099990844727,14,260,827,0,"rural","Chikwawa",18,4,2010
"1091","310073350097",0,0,"christianity",6.6,0,0,12,7,4,4,6,4,6,0,6,6,7,0,0,2,2,2,2,1,301232.3125,0,0,0,0,-16.3024005889893,35.0298004150391,16.9799995422363,56.6100006103516,14,260,828,0,"rural","Chikwawa",16,4,2010
"1092","310073350120",0,0,"christianity",7,0,1,0,7,3,4,7,7,2,0,2,7,7,1,0,1,1,1,1,0,234170.53125,10794.7802734375,0,10794.7802734375,0,-16.3024005889893,35.0298004150391,16.75,56.810001373291,14,260,828,0,"rural","Chikwawa",18,4,2010
"1093","310073350166",0,0,"christianity",6.3,0,1,0,7,0,0,7,0,6,0,0,0,7,1,0,1,2,1,1,0,211665.453125,5705.8125,0,5705.8125,0,-16.3024005889893,35.0298004150391,16.7199993133545,57.0800018310547,14,260,828,0,"rural","Chikwawa",18,4,2010
"1094","310073350189",0,0,"christianity",7,0,0,35,7,2,6,7,0,2,0,0,0,7,1,0,1,1,1,1,0,50676.15234375,0,0,0,0,-16.3024005889893,35.0298004150391,15.7200002670288,56.3699989318848,13,261,826,0,"rural","Chikwawa",19,4,2010
"1095","310073350212",0,0,"christianity",7,0,1,0,7,3,3,4,0,0,0,0,1,7,1,0,1,1,1,1,0,82135.2265625,2004.74487304688,2004.74487304688,0,0,-16.3024005889893,35.0298004150391,15.7600002288818,56.2900009155273,14,261,826,0,"rural","Chikwawa",16,4,2010
"1096","310073350258",0,0,"christianity",7,0,0,0,7,2,0,7,0,1,0,0,0,7,1,0,1,1,1,1,0,55539.73828125,10794.7802734375,1542.11145019531,9252.6689453125,0,-16.3024005889893,35.0298004150391,16.9300003051758,56.7099990844727,15,260,828,0,"rural","Chikwawa",17,4,2010
"1097","310073350281",0,0,"christianity",4.5,0,0,0,7,3,2,5,2,7,0,0,2,7,1,0,2,2,2,2,0,69338.8828125,154.211151123047,154.211151123047,0,0,-16.3024005889893,35.0298004150391,16.8400001525879,56.7999992370605,13,260,828,0,"rural","Chikwawa",17,4,2010
"1098","310073350304",0,0,"christianity",7,0,1,140,7,7,4,7,6,3,0,7,7,7,1,0,1,2,1,1,0,260569.390625,2313.16723632812,2313.16723632812,0,0,-16.3024005889893,35.0298004150391,16.7900009155273,56.8600006103516,14,260,828,0,"rural","Chikwawa",19,4,2010
"1099","310073350350",0,0,"christianity",7,0,1,0,7,0,2,5,0,0,0,0,0,7,1,0,1,1,1,1,0,37407.46484375,2004.74487304688,2004.74487304688,0,0,-16.3024005889893,35.0298004150391,15.6300001144409,56.1800003051758,15,260,827,0,"rural","Chikwawa",16,4,2010
"1100","310073350373",0,0,"christianity",7,0,0,0,7,3,0,7,0,1,0,0,0,7,1,0,1,1,1,1,0,56036.32421875,1079.47802734375,1079.47802734375,0,0,-16.3024005889893,35.0298004150391,15.5500001907349,56.1399993896484,15,260,827,0,"rural","Chikwawa",16,4,2010
"1101","310073350396",0,0,"christianity",5.83333333333333,0,1,0,7,4,2,7,2,7,0,2,0,7,1,0,2,2,2,2,1,145314.515625,1233.68920898438,1233.68920898438,0,0,-16.3024005889893,35.0298004150391,15.5200004577637,55.7099990844727,14,260,827,0,"rural","Chikwawa",17,4,2010
"1102","310073350442",0,0,"traditional",7,0,1,0,7,3,7,7,2,6,0,6,0,7,1,0,1,2,1,1,1,143837.484375,231.316711425781,231.316711425781,0,0,-16.3024005889893,35.0298004150391,15.1300001144409,54.7700004577637,14,260,824,0,"rural","Chikwawa",16,4,2010
"1103","310073350465",0,0,"christianity",7,0,0,126,7,6,0,7,0,7,0,0,4,7,1,0,1,1,1,1,0,53570.58203125,0,0,0,0,-16.3024005889893,35.0298004150391,16.7299995422363,56.8499984741211,14,260,828,0,"rural","Chikwawa",17,4,2010
"1104","310075440030",0,0,"christianity",7,0,1,10,7,0,3,2,0,1,0,0,2,7,1,0,1,2,1,1,0,169998.984375,23076.923828125,8108.1083984375,14968.8154296875,0,-16.2544002532959,35.0261993408203,15.0699996948242,55.0400009155273,13,260,824,0,"rural","Chikwawa",25,3,2010
"1105","310075440039",0,0,"christianity",7,0,1,2,7,2,2,2,0,1,0,2,7,7,1,0,1,2,1,1,0,99760.9140625,18243.244140625,5405.40576171875,12837.837890625,0,-16.2544002532959,35.0261993408203,15.1300001144409,54.9199981689453,14,260,824,0,"rural","Chikwawa",25,3,2010
"1106","310075440083",0,0,"islam",3,1,1,0,7,0,2,7,3,1,0,6,7,7,0,0,1,2,1,1,0,111102.75,2702.70288085938,2702.70288085938,0,0,-16.2544002532959,35.0261993408203,14.8599996566772,55.0999984741211,14,260,824,0,"rural","Chikwawa",26,3,2010
"1107","310075440137",0,0,"christianity",7,1,1,86,7,0,3,4,2,1,0,0,2,7,0,0,1,1,1,1,1,145712.578125,8898.12890625,2432.4326171875,1372.14135742188,5093.55517578125,-16.2544002532959,35.0261993408203,15.1199998855591,54.689998626709,16,260,824,0,"rural","Chikwawa",26,3,2010
"1108","310075440142",0,0,"christianity",3,0,1,0,3,2,2,7,0,0,0,0,7,7,1,0,1,2,1,1,0,86216.21875,0,0,0,0,-16.2544002532959,35.0261993408203,15.1700000762939,54.6100006103516,13,260,829,0,"rural","Chikwawa",24,3,2010
"1109","310075440235",0,0,"christianity",7,0,1,7,7,3,5,7,2,2,0,1,7,7,1,0,1,1,1,1,1,152942.21875,4189.189453125,4189.189453125,0,0,-16.2544002532959,35.0261993408203,15.4899997711182,54.4199981689453,13,260,829,0,"rural","Chikwawa",26,3,2010
"1110","310075440267",0,0,"christianity",7,0,1,0,7,1,0,2,2,1,0,0,7,7,1,0,1,2,1,1,0,56285.16796875,0,0,0,0,-16.2544002532959,35.0261993408203,14.6999998092651,54.0900001525879,15,260,824,0,"rural","Chikwawa",25,3,2010
"1111","310075440278",0,0,"christianity",6,0,1,57,7,0,3,7,2,0,0,2,7,7,1,0,1,1,1,1,1,355133.1875,6081.0810546875,0,6081.0810546875,0,-16.2544002532959,35.0261993408203,14.8900003433228,54.25,16,260,824,0,"rural","Chikwawa",23,3,2010
"1112","310075440283",0,0,"christianity",6.16666666666667,0,1,36,7,1,1,7,3,1,0,3,4,7,1,0,1,2,1,1,1,182655.140625,5405.40576171875,2702.70288085938,2702.70288085938,0,-16.2544002532959,35.0261993408203,14.8000001907349,54.2700004577637,13,260,824,0,"rural","Chikwawa",23,3,2010
"1113","310075440333",0,0,"christianity",7,0,1,1,7,0,2,1,2,2,0,0,1,7,1,0,1,1,1,1,1,44074.84375,675.675720214844,675.675720214844,0,0,-16.2544002532959,35.0261993408203,14.75,54.9000015258789,15,260,824,0,"rural","Chikwawa",24,3,2010
"1114","310075440336",0,0,"christianity",7,0,0,6,7,0,0,2,0,1,0,0,0,7,1,0,2,1,2,2,1,32328.482421875,0,0,0,0,-16.2544002532959,35.0261993408203,14.8100004196167,55.0200004577637,14,260,824,0,"rural","Chikwawa",24,3,2010
"1115","310075440347",0,0,"traditional",7,0,1,0,7,1,2,3,0,2,0,0,2,7,1,0,1,1,1,1,1,123697.921875,52027.02734375,12162.162109375,19594.595703125,20270.271484375,-16.2544002532959,35.0261993408203,14.6499996185303,55.0900001525879,13,260,824,0,"rural","Chikwawa",26,3,2010
"1116","310075440365",0,0,"islam",7,0,0,0,7,0,3,4,1,1,0,4,0,7,1,0,1,1,1,1,0,257603.390625,0,0,0,0,-16.2544002532959,35.0261993408203,14.8100004196167,55.1599998474121,14,260,824,0,"rural","Chikwawa",24,3,2010
"1117","310075440370",0,0,"islam",6.14285714285714,0,1,10,7,3,2,7,3,4,0,0,2,7,1,0,1,1,1,1,1,57857.859375,2027.02709960938,2027.02709960938,0,0,-16.2544002532959,35.0261993408203,14.8400001525879,55.25,15,260,824,0,"rural","Chikwawa",25,3,2010
"1118","310075440411",0,0,"christianity",7,0,1,42,7,0,2,2,2,3,0,7,0,7,0,0,1,3,1,1,1,178216.625,23700.625,14189.189453125,4729.72998046875,4781.705078125,-16.2544002532959,35.0261993408203,16.0100002288818,59.8199996948242,15,261,823,0,"rural","Chikwawa",23,3,2010
"1119","310075440415",0,0,"christianity",7,0,0,0,7,2,2,2,0,1,0,3,7,7,1,0,1,2,1,1,0,99905.0625,0,0,0,0,-16.2544002532959,35.0261993408203,15.0100002288818,54.4799995422363,14,260,824,0,"rural","Chikwawa",23,3,2010
"1120","310075490018",0,0,"christianity",7,0,0,48,7,3,4,6,0,2,2,3,7,7,0,0,1,1,1,1,0,189897.984375,0,0,0,0,-16.1345996856689,34.9357986450195,10.039999961853,37.9000015258789,12,257,826,0,"rural","Chikwawa",4,11,2010
"1121","310075490028",0,0,"christianity",7,0,0,4,7,3,4,2,4,7,0,7,4,7,0,0,2,2,2,2,0,106699.3359375,1274.509765625,1274.509765625,0,0,-16.1345996856689,34.9357986450195,10.1400003433228,37.8300018310547,13,257,826,0,"rural","Chikwawa",4,11,2010
"1122","310075490037",0,0,"christianity",7,0,0,0,7,4,2,7,2,7,3,2,0,7,1,0,1,1,1,1,0,60893.2421875,1198.25708007812,0,0,1198.25708007812,-16.1345996856689,34.9357986450195,9.89999961853027,37.4799995422363,15,257,826,0,"rural","Chikwawa",4,11,2010
"1123","310075490046",0,0,"christianity",7,0,0,18,7,2,2,7,5,3,0,5,7,7,0,0,2,1,2,2,0,186405.09375,871.459655761719,708.060974121094,0,163.398681640625,-16.1345996856689,34.9357986450195,9.88000011444092,37.5800018310547,11,257,826,0,"rural","Chikwawa",4,11,2010
"1124","310075490065",0,0,"christianity",7,0,0,120,7,2,3,7,3,7,0,2,0,7,1,0,1,1,1,1,0,73104.5703125,0,0,0,0,-16.1345996856689,34.9357986450195,10.0600004196167,37.6399993896484,12,257,826,0,"rural","Chikwawa",5,11,2010
"1125","310075490074",0,0,"christianity",7,0,0,35,7,2,3,3,2,7,0,4,0,7,0,0,2,2,2,2,0,125033.8671875,0,0,0,0,-16.1345996856689,34.9357986450195,9.78999996185303,37.0099983215332,11,254,853,0,"rural","Chikwawa",4,11,2010
"1126","310075490084",0,0,"christianity",7,0,0,7,7,2,3,4,3,7,0,7,7,7,0,0,2,2,2,2,0,103827.8359375,0,0,0,0,-16.1345996856689,34.9357986450195,9.76000022888184,36.9700012207031,15,254,853,0,"rural","Chikwawa",5,11,2010
"1127","310075490093",0,0,"christianity",7,0,1,6,7,0,2,7,3,2,0,3,0,7,1,0,1,1,1,1,0,139509.25,0,0,0,0,-16.1345996856689,34.9357986450195,9.63000011444092,36.6800003051758,11,258,817,0,"rural","Chikwawa",5,11,2010
"1128","310075490112",0,0,"traditional",7,0,0,7,7,3,4,3,1,7,0,0,0,7,1,0,1,1,1,1,0,38751.21875,991.285400390625,991.285400390625,0,0,-16.1345996856689,34.9357986450195,10.3100004196167,38.0099983215332,12,250,877,0,"rural","Chikwawa",5,11,2010
"1129","310075490121",0,0,"christianity",7,0,1,50,7,3,2,7,6,7,0,6,0,7,1,0,2,2,2,2,0,129521,0,0,0,0,-16.1345996856689,34.9357986450195,10.1599998474121,38.0499992370605,12,250,877,0,"rural","Chikwawa",5,11,2010
"1130","310075490131",0,0,"christianity",7,0,0,8,7,3,3,7,2,3,0,4,7,7,1,0,1,1,1,1,0,107665.5234375,0,0,0,0,-16.1345996856689,34.9357986450195,9.57999992370605,36.9599990844727,13,258,817,0,"rural","Chikwawa",5,11,2010
"1131","310075490140",0,0,"christianity",7,0,0,86,7,6,2,7,2,7,0,7,7,7,0,0,2,2,2,2,1,147823.515625,0,0,0,0,-16.1345996856689,34.9357986450195,9.6899995803833,36.8499984741211,12,254,853,0,"rural","Chikwawa",5,11,2010
"1132","310075490159",0,0,"christianity",7,0,0,35,7,0,2,7,5,7,0,7,7,7,0,0,2,2,2,2,1,286128.34375,0,0,0,0,-16.1345996856689,34.9357986450195,10.1800003051758,38.060001373291,12,250,877,0,"rural","Chikwawa",5,11,2010
"1133","310075490168",0,0,"none",7,0,0,17,7,3,2,4,0,7,0,0,0,7,1,0,1,1,1,1,0,90601,1132.89758300781,1132.89758300781,0,0,-16.1345996856689,34.9357986450195,10.1400003433228,38,16,257,826,0,"rural","Chikwawa",4,11,2010
"1134","310075490178",0,0,"christianity",7,0,0,0,7,4,3,5,3,7,0,2,7,7,0,0,1,1,1,1,0,97615.78125,0,0,0,0,-16.1345996856689,34.9357986450195,10.1400003433228,35.75,11,249,885,0,"rural","Chikwawa",4,11,2010
"1135","310075490196",0,0,"traditional",7,0,0,120,7,2,0,7,4,2,0,2,0,7,1,0,1,1,1,1,0,74869.3984375,0,0,0,0,-16.1345996856689,34.9357986450195,10.289999961853,35.7599983215332,10,249,885,0,"rural","Chikwawa",4,11,2010
"1136","310076450012",0,0,"christianity",7,0,0,26,7,4,7,7,0,3,0,4,0,7,1,0,1,2,1,1,0,57217.32421875,0,0,0,0,-16.2082996368408,35.0075988769531,16.7900009155273,44.9900016784668,16,257,848,0,"rural","Chikwawa",19,1,2011
"1137","310076450023",0,0,"christianity",7,0,1,0,7,0,3,3,2,0,0,0,0,7,0,0,1,1,1,1,0,36384.01953125,506.822631835938,506.822631835938,0,0,-16.2082996368408,35.0075988769531,16.6413326263428,45.3839988708496,13.7333335876465,257,844.266662597656,0,"rural","Chikwawa",18,1,2011
"1138","310076450035",0,0,"christianity",7,0,0,36,7,1,0,1,4,1,0,2,0,7,0,0,2,1,2,2,0,83370.90625,0,0,0,0,-16.2082996368408,35.0075988769531,16.6000003814697,45.060001373291,13,257,848,0,"rural","Chikwawa",18,1,2011
"1139","310076450047",0,0,"christianity",7,0,1,14,7,2,2,3,2,1,0,0,0,7,1,0,1,1,1,1,0,50474.2734375,4775.82861328125,0,0,4775.82861328125,-16.2082996368408,35.0075988769531,16.6000003814697,45.1199989318848,13,257,841,0,"rural","Chikwawa",18,1,2011
"1140","310076450059",0,0,"christianity",7,0,0,100,7,2,2,7,0,7,0,0,0,7,1,0,1,1,1,1,0,60074.6171875,0,0,0,0,-16.2082996368408,35.0075988769531,16.4799995422363,45.3499984741211,12,257,841,0,"rural","Chikwawa",19,1,2011
"1141","310076450065",0,0,"christianity",4,0,0,0,4,0,0,4,0,3,0,0,0,4,1,0,1,1,1,1,0,66059.1796875,0,0,0,0,-16.2082996368408,35.0075988769531,16.5900001525879,46.0200004577637,12,257,848,0,"rural","Chikwawa",18,1,2011
"1142","310076450082",0,0,"none",7,0,0,80,7,1,4,7,4,7,0,4,7,7,1,0,1,1,1,1,0,107464.8046875,0,0,0,0,-16.2082996368408,35.0075988769531,16.7199993133545,45.1500015258789,14,257,841,0,"rural","Chikwawa",19,1,2011
"1143","310076450094",0,0,"christianity",7,0,0,90,7,0,3,7,0,4,0,0,0,7,1,0,1,1,1,1,0,35965.0703125,0,0,0,0,-16.2082996368408,35.0075988769531,16.7700004577637,45.2599983215332,16,257,841,0,"rural","Chikwawa",18,1,2011
"1144","310076450106",0,0,"christianity",7,0,1,72,7,0,4,7,3,4,0,4,7,7,1,0,1,1,1,1,0,91526.1171875,253.411315917969,253.411315917969,0,0,-16.2082996368408,35.0075988769531,16.7700004577637,45.3600006103516,12,257,848,0,"rural","Chikwawa",18,1,2011
"1145","310076450118",0,0,"christianity",7,0,0,21,7,2,3,2,3,2,0,0,0,1,0,0,1,1,1,1,0,47391.08203125,0,0,0,0,-16.2082996368408,35.0075988769531,16.6399993896484,45.8800010681152,18,257,848,0,"rural","Chikwawa",19,1,2011
"1146","310076450142",0,0,"christianity",7,0,1,14,7,1,3,3,1,2,0,1,0,7,1,0,2,1,2,2,0,95097.46875,3421.052734375,886.939575195312,194.931777954102,2339.18139648438,-16.2082996368408,35.0075988769531,16.5699996948242,45.5800018310547,12,257,841,0,"rural","Chikwawa",19,1,2011
"1147","310076450153",0,0,"christianity",5,0,1,20,5,2,0,5,4,2,0,3,5,5,0,0,1,2,1,1,0,66428.140625,506.822631835938,506.822631835938,0,0,-16.2082996368408,35.0075988769531,16.7299995422363,45.0800018310547,13,257,848,0,"rural","Chikwawa",19,1,2011
"1148","310076450177",0,0,"christianity",5,0,1,25,5,1,0,2,0,1,0,0,0,5,1,0,1,1,1,1,0,43450.2890625,0,0,0,0,-16.2082996368408,35.0075988769531,16.5599994659424,45.9000015258789,14,257,848,0,"rural","Chikwawa",19,1,2011
"1149","310076450201",0,0,"christianity",7,0,1,70,7,0,3,7,1,4,0,1,0,7,1,0,1,1,1,1,0,56861.703125,0,0,0,0,-16.2082996368408,35.0075988769531,16.5100002288818,45.5900001525879,12,257,841,0,"rural","Chikwawa",18,1,2011
"1150","310076450212",0,0,"christianity",7,0,1,60,6,0,0,7,2,0,0,0,0,7,1,0,1,2,1,1,0,65360.62109375,760.233947753906,760.233947753906,0,0,-16.2082996368408,35.0075988769531,16.7700004577637,45.2599983215332,16,257,841,0,"rural","Chikwawa",18,1,2011
"1151","310076450224",0,0,"christianity",7,0,0,72,7,3,6,7,4,2,0,6,0,7,0,0,2,2,2,2,0,163318.96875,2709.5517578125,760.233947753906,0,1949.31774902344,-16.2082996368408,35.0075988769531,16.5200004577637,45.1599998474121,13,257,841,0,"rural","Chikwawa",19,1,2011
"1152","311010090006",3,1,"christianity",7,1,1,0,7,0,0,7,0,0,0,0,0,7,1,0,1,1,1,1,0,34266.9296875,0,0,0,0,-17.0718002319336,35.2271995544434,0.519999980926514,19.1499996185303,15,258,838,0,"rural","Nsanje",11,5,2010
"1153","311010090040",3,1,"none",7,1,1,0,7,2,2,7,7,2,0,3,7,7,1,0,1,1,1,1,0,212794.78125,865.704772949219,865.704772949219,0,0,-17.0718002319336,35.2271995544434,0.670000016689301,19.0900001525879,13,258,836,0,"rural","Nsanje",10,5,2010
"1154","311010090050",3,1,"none",7,0,1,5,7,0,0,7,0,0,0,3,7,7,1,0,1,1,1,1,0,68296.359375,1875.69372558594,1875.69372558594,0,0,-17.0718002319336,35.2271995544434,0.699999988079071,19.0100002288818,14,258,836,0,"rural","Nsanje",12,5,2010
"1155","311010090073",3,1,"christianity",7,0,1,22,7,0,1,6,5,0,0,5,7,7,1,0,1,1,1,1,0,62580.46875,1692.56384277344,1082.13098144531,610.432861328125,0,-17.0718002319336,35.2271995544434,0.670000016689301,18.7700004577637,13,258,838,0,"rural","Nsanje",10,5,2010
"1156","311010090087",3,1,"christianity",7,0,1,0,5,0,0,7,2,0,0,0,0,7,1,0,1,1,1,1,0,33251.9453125,0,0,0,0,-17.0718002319336,35.2271995544434,0.629999995231628,18.7999992370605,14,258,838,0,"rural","Nsanje",10,5,2010
"1157","311010090139",3,1,"christianity",7,0,1,75,7,0,5,7,7,2,0,7,7,7,1,0,1,1,1,1,1,122023.75,0,0,0,0,-17.0718002319336,35.2271995544434,0.579999983310699,19.2600002288818,15,258,836,0,"rural","Nsanje",12,5,2010
"1158","311010090147",3,1,"christianity",7,0,1,0,7,2,3,7,3,0,0,3,7,7,1,0,1,1,1,1,0,107463.8203125,0,0,0,0,-17.0718002319336,35.2271995544434,0.579999983310699,19.1900005340576,14,258,838,0,"rural","Nsanje",9,5,2010
"1159","311010090182",3,1,"christianity",5,0,1,0,5,0,1,3,2,0,0,0,0,5,1,0,1,1,1,1,0,45370.08203125,0,0,0,0,-17.0718002319336,35.2271995544434,0.419999986886978,19.3099994659424,13,258,837,0,"rural","Nsanje",12,5,2010
"1160","311010090204",3,1,"christianity",7,0,1,49,7,4,7,7,5,6,4,6,6,7,1,0,1,2,1,1,0,246073.953125,1775.8046875,1442.84130859375,0,332.96337890625,-17.0718002319336,35.2271995544434,0.370000004768372,19.1499996185303,16,258,838,0,"rural","Nsanje",9,5,2010
"1161","311010090218",3,1,"christianity",6,0,0,4,7,0,0,5,2,0,0,3,0,7,1,0,1,1,1,1,0,44508.71875,0,0,0,0,-17.0718002319336,35.2271995544434,0.189999997615814,19,18,258,838,0,"rural","Nsanje",11,5,2010
