"","case_id","year2020","continuous_treat","binary_treat","withdraw_school","agri_hours_worked","cereal_consump","roots_consump","nuts_consump","vegetables_consump","meatfish_consump","fruit_consump","milk_consump","fats_consump","sugar_consump","spices_consump","days_ate","religion","own_nonagri_business","perception_food","perception_housing","perception_clothing","perception_healthcare","floods","urban","district","sdate","smonth","syear","real_annual_consump","health_consump","drugs_consump","outpatient_consump","hospitalization_consump","lat","lon","dist_road","dist_popcenter","wetness_index","annual_mean_temp","annual_precipitation","ill_2wks","year_cont","cant_feed_fam"
"2631","309066860118",1,0,0,0,18,7,2,0,7,5,1,7,7,7,7,7,"christianity",1,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was more than adequate for household needs",1,0,"Phalombe",2,"1",2020,2239451.75,136817.5625,0,136817.5625,0,-15.7514801025391,35.682071685791,35.2000007629395,6.80000019073486,15,215,1684,1,2020,1
"2632","309066860126",1,0,0,1,0,7,1,0,3,2,3,0,3,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,0,"Phalombe",2,"1",2020,361487.71875,30337.806640625,30337.806640625,0,0,-15.7514801025391,35.682071685791,35.2000007629395,6.80000019073486,15,215,1684,1,2020,1
"2633","309066860134",1,0,0,1,5,7,0,6,7,4,0,0,7,4,7,6.125,"christianity",1,"It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Phalombe",2,"1",2020,1468379.25,29742.947265625,23794.357421875,5948.58935546875,0,-15.7514801025391,35.682071685791,35.2000007629395,6.80000019073486,15,215,1684,1,2020,1
"2634","309066860168",1,0,0,0,6,7,0,7,6,7,7,0,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was more than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,0,"Phalombe",3,"1",2020,1352085.25,0,0,0,0,-15.7514801025391,35.682071685791,35.2000007629395,6.80000019073486,15,215,1684,0,2020,0
"2635","309066860177",1,0,0,0,4,7,4,0,7,4,0,7,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,0,"Phalombe",4,"1",2020,1645207.75,0,0,0,0,-15.7514801025391,35.682071685791,35.2000007629395,6.80000019073486,15,215,1684,0,2020,0
"2636","309066860211",1,0,0,0,6,7,0,4,7,1,2,0,7,7,7,7,"islam",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",0,0,"Phalombe",2,"1",2020,939743.125,2379.43579101562,0,2379.43579101562,0,-15.7514801025391,35.682071685791,35.2000007629395,6.80000019073486,15,215,1684,1,2020,1
"2637","310016870014",1,0,0,0,0,7,2,4,2,1,2,0,4,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Chikwawa",30,"8",2019,422548.5,0,0,0,0,-16.3498001098633,34.719539642334,14.3999996185303,21.8999996185303,14,258,799,0,2020,1
"2638","310016870015",1,0,0,0,35,7,4,4,7,3,2,0,4,3,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",31,"8",2019,1011852.8125,0,0,0,0,-16.3498001098633,34.719539642334,14.3999996185303,21.8999996185303,14,258,799,0,2020,0
"2639","310016870032",1,0,0,0,25,7,1,5,5,1,0,0,5,3,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,0,"Chikwawa",31,"8",2019,965579,26481.01953125,26481.01953125,0,0,-16.3498001098633,34.719539642334,14.3999996185303,21.8999996185303,14,258,799,1,2020,0
"2640","310016870049",1,0,0,0,30,7,2,2,6,3,1,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",31,"8",2019,453693.21875,7027.6552734375,3972.15283203125,0,3055.50219726562,-16.3498001098633,34.719539642334,14.3999996185303,21.8999996185303,14,258,799,1,2020,1
"2641","310016870051",1,0,0,0,156,7,0,1,7,1,2,1,3,7,7,6,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",31,"8",2019,611703.6875,0,0,0,0,-16.3498001098633,34.719539642334,14.3999996185303,21.8999996185303,14,258,799,0,2020,0
"2642","310016870059",1,0,0,0,0,7,3,7,2,2,7,0,3,2,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",31,"8",2019,502556.1875,15226.5859375,15226.5859375,0,0,-16.3498001098633,34.719539642334,14.3999996185303,21.8999996185303,14,258,799,1,2020,1
"2643","310016870063",1,0,0,0,0,7,0,2,3,1,7,0,1,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",31,"8",2019,256078.140625,1324.05090332031,1324.05090332031,0,0,-16.3498001098633,34.719539642334,14.3999996185303,21.8999996185303,14,258,799,1,2020,1
"2644","310016870074",1,0,0,0,0,7,0,0,7,0,7,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",1,"9",2019,276444.5,3926.23266601562,3926.23266601562,0,0,-16.3498001098633,34.719539642334,14.3999996185303,21.8999996185303,14,258,799,1,2020,1
"2645","310016870080",1,0,0,0,0,7,2,2,6,2,0,0,4,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",30,"8",2019,305789.71875,3972.15283203125,3972.15283203125,0,0,-16.3498001098633,34.719539642334,14.3999996185303,21.8999996185303,14,258,799,0,2020,1
"2646","310016870084",1,0,0,0,44,7,7,1,1,1,0,0,7,7,7,6.3,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,0,"Chikwawa",30,"8",2019,1229112.125,17314.51171875,0,0,17314.51171875,-16.3498001098633,34.719539642334,14.3999996185303,21.8999996185303,14,258,799,0,2020,0
"2647","310016870105",1,0,0,0,0,7,1,3,7,3,3,0,7,2,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",30,"8",2019,717974.8125,0,0,0,0,-16.3498001098633,34.719539642334,14.3999996185303,21.8999996185303,14,258,799,0,2020,0
"2648","310016870118",1,0,0,0,0,7,2,7,7,2,7,0,6,1,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,0,"Chikwawa",30,"8",2019,414040.6875,33101.2734375,33101.2734375,0,0,-16.3498001098633,34.719539642334,14.3999996185303,21.8999996185303,14,258,799,1,2020,1
"2649","310016870138",1,0,0,0,12,7,0,0,7,2,7,0,7,1,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",31,"8",2019,681596.9375,1324.05090332031,1324.05090332031,0,0,-16.3498001098633,34.719539642334,14.3999996185303,21.8999996185303,14,258,799,0,2020,1
"2650","310016870164",1,0,0,0,0,7,2,3,5,3,2,0,5,3,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",31,"8",2019,560832.9375,28467.095703125,28467.095703125,0,0,-16.3498001098633,34.719539642334,14.3999996185303,21.8999996185303,14,258,799,1,2020,0
"2651","310016870169",1,0,0,0,40,7,3,3,7,3,2,0,7,0,7,7,"none",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",1,"9",2019,1062182.375,5234.9765625,5234.9765625,0,0,-16.3498001098633,34.719539642334,14.3999996185303,21.8999996185303,14,258,799,1,2020,1
"2652","310016870175",1,0,0,0,0,7,7,4,7,0,7,0,7,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",30,"8",2019,582573.8125,25156.96875,25156.96875,0,0,-16.3498001098633,34.719539642334,14.3999996185303,21.8999996185303,14,258,799,1,2020,1
"2653","310016880007",1,0,0,0,0,7,0,4,3,3,1,0,5,3,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Chikwawa",5,"4",2020,560986.9375,6235.0546875,1286.59851074219,0,4948.4560546875,-16.4015293121338,34.7656517028809,9.69999980926514,14.8000001907349,15,258,813,1,2020,1
"2654","310016880022",1,0,0,1,4,7,0,3,1,0,0,0,7,0,7,4.2,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",5,"4",2020,903278.3125,15835.05859375,12865.9853515625,0,2969.07348632812,-16.4015293121338,34.7656517028809,9.69999980926514,14.8000001907349,15,258,813,1,2020,1
"2655","310016880037",1,0,0,0,48,7,0,2,7,1,3,0,7,0,7,7,"none",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",5,"4",2020,759150.375,0,0,0,0,-16.4015293121338,34.7656517028809,9.69999980926514,14.8000001907349,15,258,813,0,2020,1
"2656","310016880052",1,0,0,0,24,7,0,4,7,2,0,0,7,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",5,"4",2020,815568.875,0,0,0,0,-16.4015293121338,34.7656517028809,9.69999980926514,14.8000001907349,15,258,813,1,2020,1
"2657","310016880067",1,0,0,0,15,7,0,5,5,2,0,0,3,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",5,"4",2020,396794.65625,0,0,0,0,-16.4015293121338,34.7656517028809,9.69999980926514,14.8000001907349,15,258,813,0,2020,1
"2658","310016880081",1,0,0,0,3,7,0,4,7,4,0,0,4,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",5,"4",2020,389183.09375,0,0,0,0,-16.4015293121338,34.7656517028809,9.69999980926514,14.8000001907349,15,258,813,0,2020,1
"2659","310016880096",1,0,0,0,120,7,1,6,7,2,2,0,7,1,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,0,"Chikwawa",5,"4",2020,1207819.75,2474.22802734375,0,0,2474.22802734375,-16.4015293121338,34.7656517028809,9.69999980926514,14.8000001907349,15,258,813,0,2020,1
"2660","310016880109",1,0,0,0,27,7,0,3,7,5,0,0,5,0,7,5.25,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",6,"4",2020,496797.5625,0,0,0,0,-16.4015293121338,34.7656517028809,9.69999980926514,14.8000001907349,15,258,813,0,2020,1
"2661","310016880124",1,0,0,0,57,7,0,7,6,1,1,0,4,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",6,"4",2020,637061.9375,0,0,0,0,-16.4015293121338,34.7656517028809,9.69999980926514,14.8000001907349,15,258,813,0,2020,1
"2662","310016880136",1,0,0,0,0,7,0,3,2,4,0,0,3,0,7,7,"christianity",0,"It was just adequate for household needs","It was more than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",6,"4",2020,1150705.5,0,0,0,0,-16.4015293121338,34.7656517028809,9.69999980926514,14.8000001907349,15,258,813,1,2020,1
"2663","310016880148",1,0,0,1,0,7,0,4,5,1,1,0,2,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Chikwawa",6,"4",2020,229810.40625,0,0,0,0,-16.4015293121338,34.7656517028809,9.69999980926514,14.8000001907349,15,258,813,0,2020,1
"2664","310016880160",1,0,0,0,0,7,0,3,4,0,1,0,1,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",6,"4",2020,436063.5625,0,0,0,0,-16.4015293121338,34.7656517028809,9.69999980926514,14.8000001907349,15,258,813,1,2020,1
"2665","310016880172",1,0,0,0,4,7,0,2,1,1,0,0,1,0,7,4.66666666666667,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",5,"4",2020,793474.25,31175.2734375,14152.583984375,12074.232421875,4948.4560546875,-16.4015293121338,34.7656517028809,9.69999980926514,14.8000001907349,15,258,813,1,2020,1
"2666","310016880184",1,0,0,0,144,7,0,0,7,0,3,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",6,"4",2020,747161.5625,55323.73828125,10292.7880859375,45030.94921875,0,-16.4015293121338,34.7656517028809,9.69999980926514,14.8000001907349,15,258,813,1,2020,1
"2667","310016880196",1,0,0,0,46,7,0,1,3,3,0,0,3,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",6,"4",2020,871552.8125,15439.1826171875,15439.1826171875,0,0,-16.4015293121338,34.7656517028809,9.69999980926514,14.8000001907349,15,258,813,0,2020,1
"2668","310016880208",1,0,0,0,6,7,0,4,7,0,0,0,3,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",6,"4",2020,346829.53125,0,0,0,0,-16.4015293121338,34.7656517028809,9.69999980926514,14.8000001907349,15,258,813,1,2020,1
"2669","310016890001",1,0,0,0,20,7,0,0,6,4,3,0,7,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",24,"5",2019,925977.9375,1368.19348144531,1368.19348144531,0,0,-16.3275699615479,34.8806915283203,1.60000002384186,14.3999996185303,15,262,798,0,2020,1
"2670","310016890027",1,0,0,0,0,7,2,2,6,2,0,0,7,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",25,"5",2019,792677.5625,0,0,0,0,-16.3275699615479,34.8806915283203,1.60000002384186,14.3999996185303,15,262,798,0,2020,1
"2671","310016890032",1,0,0,1,0,7,0,2,2,3,0,0,4,2,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,0,"Chikwawa",24,"5",2019,616973.625,7525.064453125,7525.064453125,0,0,-16.3275699615479,34.8806915283203,1.60000002384186,14.3999996185303,15,262,798,1,2020,1
"2672","310016890070",1,0,0,0,12,7,0,0,5,2,0,0,5,3,7,5.83333333333333,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,0,"Chikwawa",25,"5",2019,742546.125,4104.58056640625,4104.58056640625,0,0,-16.3275699615479,34.8806915283203,1.60000002384186,14.3999996185303,15,262,798,0,2020,1
"2673","310016890086",1,0,0,0,20,7,0,2,7,4,1,2,7,4,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",25,"5",2019,1483579,85296.3359375,16418.322265625,57258.8984375,11619.1201171875,-16.3275699615479,34.8806915283203,1.60000002384186,14.3999996185303,15,262,798,1,2020,1
"2674","310016890147",1,0,0,0,26,7,1,2,7,3,0,0,7,3,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,0,"Chikwawa",25,"5",2019,730981.8125,3420.48364257812,3420.48364257812,0,0,-16.3275699615479,34.8806915283203,1.60000002384186,14.3999996185303,15,262,798,1,2020,0
"2675","310016890148",1,0,0,0,48,7,0,0,3,4,0,0,7,7,7,6.6,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",25,"5",2019,1082233.25,65673.2890625,10945.5478515625,54727.73828125,0,-16.3275699615479,34.8806915283203,1.60000002384186,14.3999996185303,15,262,798,1,2020,1
"2676","310016890150",1,0,0,0,112,7,0,3,7,2,0,0,7,2,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,0,"Chikwawa",24,"5",2019,958563.1875,15050.12890625,15050.12890625,0,0,-16.3275699615479,34.8806915283203,1.60000002384186,14.3999996185303,15,262,798,1,2020,1
"2677","310016890155",1,0,0,0,0,7,2,4,7,3,0,0,6,4,7,4.66666666666667,"christianity",1,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",24,"5",2019,577677.4375,10945.5478515625,2736.38696289062,8209.1611328125,0,-16.3275699615479,34.8806915283203,1.60000002384186,14.3999996185303,15,262,798,1,2020,0
"2678","310016890162",1,0,0,0,129,7,0,2,7,3,2,2,7,7,5,6,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",25,"5",2019,1914093.375,7893.423828125,0,0,7893.423828125,-16.3275699615479,34.8806915283203,1.60000002384186,14.3999996185303,15,262,798,1,2020,0
"2679","310016890172",1,0,0,0,0,7,0,2,6,4,0,0,7,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",26,"5",2019,238935.625,0,0,0,0,-16.3275699615479,34.8806915283203,1.60000002384186,14.3999996185303,15,262,798,1,2020,1
"2680","310016890214",1,0,0,0,3,7,1,2,6,4,0,0,7,2,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",26,"5",2019,435700.1875,2736.38696289062,2736.38696289062,0,0,-16.3275699615479,34.8806915283203,1.60000002384186,14.3999996185303,15,262,798,0,2020,1
"2681","310016890221",1,0,0,0,8,7,0,3,4,3,0,0,7,2,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,0,"Chikwawa",26,"5",2019,767197.5625,17102.41796875,8893.2578125,8209.1611328125,0,-16.3275699615479,34.8806915283203,1.60000002384186,14.3999996185303,15,262,798,1,2020,1
"2682","310016890234",1,0,0,0,21,7,0,3,4,4,0,0,2,2,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Chikwawa",25,"5",2019,850459.75,4104.58056640625,4104.58056640625,0,0,-16.3275699615479,34.8806915283203,1.60000002384186,14.3999996185303,15,262,798,1,2020,1
"2683","310016890237",1,0,0,0,60,7,0,1,4,1,0,0,7,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,0,"Chikwawa",26,"5",2019,480845.03125,17786.515625,17786.515625,0,0,-16.3275699615479,34.8806915283203,1.60000002384186,14.3999996185303,15,262,798,0,2020,1
"2684","310016890238",1,0,0,0,0,7,0,1,7,0,0,0,7,1,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",25,"5",2019,365473.03125,0,0,0,0,-16.3275699615479,34.8806915283203,1.60000002384186,14.3999996185303,15,262,798,0,2020,1
"2685","310016900018",1,1,1,0,57,7,3,7,7,7,7,1,7,2,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,0,"Chikwawa",10,"12",2019,1024139.25,615.090698242188,615.090698242188,0,0,-16.4057903289795,34.9237289428711,6.69999980926514,6.59999990463257,14,263,813,1,2020,1
"2686","310016900023",1,1,1,0,0,7,0,4,7,3,7,0,7,7,7,5.83333333333333,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,0,"Chikwawa",9,"12",2019,748131.25,28956.578125,2460.36279296875,0,26496.21484375,-16.4057903289795,34.9237289428711,6.69999980926514,6.59999990463257,14,263,813,0,2020,0
"2687","310016900040",1,1,1,0,45,7,0,3,3,1,1,0,3,0,7,6.28571428571429,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",11,"12",2019,590565.5625,1230.18139648438,1230.18139648438,0,0,-16.4057903289795,34.9237289428711,6.69999980926514,6.59999990463257,14,263,813,0,2020,1
"2688","310016900050",1,1,1,0,12,7,0,0,4,0,7,0,NA,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",9,"12",2019,168262.09375,0,0,0,0,-16.4057903289795,34.9237289428711,6.69999980926514,6.59999990463257,14,263,813,0,2020,0
"2689","310016900062",1,1,1,0,14,7,6,4,5,2,0,0,7,0,7,5.6,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",10,"12",2019,466455.46875,2583.38110351562,2583.38110351562,0,0,-16.4057903289795,34.9237289428711,6.69999980926514,6.59999990463257,14,263,813,1,2020,1
"2690","310016900069",1,1,1,1,3,7,2,7,2,1,2,0,3,4,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Chikwawa",9,"12",2019,563112.6875,1230.18139648438,1230.18139648438,0,0,-16.4057903289795,34.9237289428711,6.69999980926514,6.59999990463257,14,263,813,0,2020,1
"2691","310016900127",1,1,1,1,17,7,2,5,7,7,3,0,7,7,7,4,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",10,"12",2019,1112473.125,7750.14306640625,7750.14306640625,0,0,-16.4057903289795,34.9237289428711,6.69999980926514,6.59999990463257,14,263,813,1,2020,1
"2692","310016900132",1,1,1,0,74,7,0,4,2,1,7,0,2,0,7,5.83333333333333,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,0,"Chikwawa",9,"12",2019,789109,3075.45361328125,3075.45361328125,0,0,-16.4057903289795,34.9237289428711,6.69999980926514,6.59999990463257,14,263,813,1,2020,1
"2693","310016900134",1,1,1,0,114,5,0,2,5,0,7,0,6,0,7,5,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",9,"12",2019,279933.09375,0,0,0,0,-16.4057903289795,34.9237289428711,6.69999980926514,6.59999990463257,14,263,813,0,2020,1
"2694","310016900156",1,1,1,0,12,7,0,0,5,2,0,0,6,5,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,0,"Chikwawa",11,"12",2019,179514.75,24603.62890625,24603.62890625,0,0,-16.4057903289795,34.9237289428711,6.69999980926514,6.59999990463257,14,263,813,0,2020,0
"2695","310016900182",1,1,1,0,54,7,3,7,7,3,5,0,3,4,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",10,"12",2019,1541303.25,43056.3515625,17222.541015625,25833.810546875,0,-16.4057903289795,34.9237289428711,6.69999980926514,6.59999990463257,14,263,813,1,2020,0
"2696","310016900190",1,1,1,0,7,7,0,0,7,0,2,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",11,"12",2019,357700.8125,61509.0703125,24603.62890625,36905.44140625,0,-16.4057903289795,34.9237289428711,6.69999980926514,6.59999990463257,14,263,813,1,2020,1
"2697","310016900203",1,1,1,0,0,7,0,1,7,1,7,0,7,2,7,7,"christianity",0,"It was more than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was more than adequate for household needs",0,0,"Chikwawa",10,"12",2019,291218.46875,0,0,0,0,-16.4057903289795,34.9237289428711,6.69999980926514,6.59999990463257,14,263,813,0,2020,0
"2698","310016900204",1,1,1,1,15,7,1,4,1,4,3,0,4,2,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",10,"12",2019,967688.875,21121.26953125,7873.1611328125,0,13248.107421875,-16.4057903289795,34.9237289428711,6.69999980926514,6.59999990463257,14,263,813,1,2020,1
"2699","310016900232",1,1,1,0,30,7,0,4,7,2,7,0,4,2,7,3,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",10,"12",2019,673294.25,7381.0888671875,7381.0888671875,0,0,-16.4057903289795,34.9237289428711,6.69999980926514,6.59999990463257,14,263,813,1,2020,1
"2700","310016900237",1,1,1,0,25,7,0,6,1,1,2,0,7,2,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",12,"12",2019,753361.3125,17222.541015625,17222.541015625,0,0,-16.4057903289795,34.9237289428711,6.69999980926514,6.59999990463257,14,263,813,1,2020,1
"2701","310016910014",1,0,0,1,0,7,4,2,4,2,7,1,7,1,7,7,"christianity",0,"It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",5,"8",2019,612532.3125,30453.171875,30453.171875,0,0,-16.4332103729248,34.7425918579102,12.8999996185303,16.2000007629395,13,256,825,1,2020,1
"2702","310016910017",1,0,0,1,8,7,0,2,4,1,2,0,7,7,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,0,"Chikwawa",5,"8",2019,438264.34375,0,0,0,0,-16.4332103729248,34.7425918579102,12.8999996185303,16.2000007629395,13,256,825,0,2020,1
"2703","310016910052",1,0,0,1,1,7,3,3,7,1,1,2,7,3,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",5,"8",2019,1323573.875,6620.2548828125,6620.2548828125,0,0,-16.4332103729248,34.7425918579102,12.8999996185303,16.2000007629395,13,256,825,1,2020,1
"2704","310016910060",1,0,0,0,0,7,0,2,7,1,1,0,5,0,7,7,"christianity",1,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",6,"8",2019,447431.75,12120.158203125,5296.20361328125,0,6823.955078125,-16.4332103729248,34.7425918579102,12.8999996185303,16.2000007629395,13,256,825,0,2020,1
